pais,edad,sexo,profesion,salario,subcategoria,edad_producto,alto,ancho,profundidad,edad_relevante,cantidad_producto,precio_unitario,iva,subtotal,total,ganancia,clase
23,37,2,3,900,28,3,46.72,18.98,0,0,2,9.63,2.31,19.26,21.57,1.76,13
23,37,2,3,900,34,3,13,27,27,0,5,12.09,7.25,60.45,67.70,5.50,14
23,37,2,3,900,31,2,20.25,15.47,0,0,1,9.63,1.16,9.63,10.79,0.88,13
23,37,2,3,900,5,35,26.8,20.1,33.25,1,2,411.03,98.65,822.06,920.71,74.74,1
23,37,2,3,900,26,3,28.32,10.66,0,0,4,9.63,4.62,38.52,43.14,3.52,13
23,37,2,3,900,11,31,28.5,31.5,31.5,1,4,362.67,174.08,1450.68,1624.76,131.88,1
24,44,2,2,1500,21,2,36,14,14,0,5,6.04,3.62,30.20,33.82,2.75,12
24,44,2,2,1500,19,3,31.535,21.465,31.535,0,5,6.04,3.62,30.20,33.82,2.75,12
24,45,2,4,2000,22,2,45.795,33.37,33.37,0,3,6.04,2.17,18.12,20.29,1.65,12
24,45,2,4,2000,8,35,37.45,26.75,21.4,1,5,411.03,246.62,2055.15,2301.77,186.85,1
23,58,2,2,1000,8,41,28,24,30,1,5,495.65,297.39,2478.25,2775.64,225.30,1
25,34,2,1,1000,8,24,55.6,41.7,15.25,1,4,290.14,139.27,1160.56,1299.83,105.52,1
24,31,2,4,1000,16,3,30.175,40.825,40.825,0,4,6.04,2.90,24.16,27.06,2.20,12
24,31,2,4,1000,7,42,23.7,23.7,23.7,1,2,507.74,121.86,1015.48,1137.34,92.32,1
24,31,2,4,1000,16,2,27.16,28.84,27.16,0,2,6.04,1.45,12.08,13.53,1.10,12
24,31,2,4,1000,5,33,45.85,17.25,26.2,1,2,398.94,95.75,797.88,893.63,72.54,1
24,31,2,4,1000,31,3,38.4,16.64,0,0,3,9.63,3.47,28.89,32.36,2.64,13
25,34,2,1,1000,25,2,36.66,18.33,0,0,4,9.63,4.62,38.52,43.14,3.52,13
25,34,2,1,1000,24,3,34.269999999999996,19.37,0,0,3,9.63,3.47,28.89,32.36,2.64,13
22,46,2,1,750,9,8,45.6,39.9,25.8,1,3,96.71,34.82,290.13,324.95,26.37,1
22,46,2,1,750,18,3,32.33,32.33,20.67,0,1,6.04,0.72,6.04,6.76,0.55,12
22,46,2,1,750,20,2,22.259999999999998,30.740000000000002,22.259999999999998,0,2,6.04,1.45,12.08,13.53,1.10,12
23,34,2,2,1000,35,3,17.6,21.6,14.4,0,4,12.09,5.80,48.36,54.16,4.40,14
23,34,2,2,1000,25,2,36.9,10.01,0,0,3,9.63,3.47,28.89,32.36,2.64,13
25,28,2,6,2000,28,2,30,16.25,0,0,1,9.63,1.16,9.63,10.79,0.88,13
25,28,2,6,2000,4,15,27.3,27.25,18.2,1,3,181.34,65.28,544.02,609.30,49.47,1
25,28,2,6,2000,8,23,30.45,21.75,22.6,1,4,278.05,133.46,1112.20,1245.66,101.12,1
25,28,2,6,2000,9,25,36.75,28.5,23.75,1,5,290.14,174.08,1450.70,1624.78,131.90,1
21,27,1,4,2000,36,2,13.5,20,10.5,0,2,12.09,2.90,24.18,27.08,2.20,14
21,27,1,4,2000,28,2,21.6,14.3,0,0,3,9.63,3.47,28.89,32.36,2.64,13
21,27,1,4,2000,4,30,49,42,15,1,1,350.58,42.07,350.58,392.65,31.87,1
21,27,1,4,2000,4,15,25.5,28.75,17,1,4,181.34,87.04,725.36,812.40,65.96,1
22,50,2,4,1000,10,31,50,26.25,22.5,1,1,362.67,43.52,362.67,406.19,32.97,1
25,27,2,2,750,7,30,23.4,59.2,18.2,1,5,350.58,210.35,1752.90,1963.25,159.35,1
25,27,2,2,750,5,14,20.8,51.8,15.6,1,3,157.16,56.58,471.48,528.06,42.87,1
24,51,1,4,750,10,38,15.6,37,10.4,1,5,447.29,268.37,2236.45,2504.82,203.30,1
24,51,1,4,750,15,3,23.52,23.52,23.52,0,5,6.04,3.62,30.20,33.82,2.75,12
24,51,1,4,750,3,27,31.5,26.25,19,1,2,326.40,78.34,652.80,731.14,59.34,1
25,41,1,5,1000,25,2,15.68,18.72,0,0,2,9.63,2.31,19.26,21.57,1.76,13
25,41,1,5,1000,2,29,36.75,26.25,21,1,1,338.49,40.62,338.49,379.11,30.77,1
25,41,1,5,1000,32,3,14.79,19.37,0,0,5,9.63,5.78,48.15,53.93,4.40,13
25,41,1,5,1000,25,3,14.5,7.54,0,0,4,9.63,4.62,38.52,43.14,3.52,13
25,41,1,5,1000,5,7,15.3,15.3,15.3,1,4,84.62,40.62,338.48,379.10,30.76,1
22,30,2,5,900,28,2,32.1,12.09,0,0,3,9.63,3.47,28.89,32.36,2.64,13
22,30,2,5,900,28,2,19.5,17.55,0,0,4,9.63,4.62,38.52,43.14,3.52,13
22,30,2,5,900,15,2,17.490000000000002,35.51,17.490000000000002,0,1,6.04,0.72,6.04,6.76,0.55,12
22,53,2,2,750,6,42,39,32.5,26,1,5,495.65,297.39,2478.25,2775.64,225.30,1
22,53,2,2,750,9,37,59.85,53.2,23.45,1,2,435.20,104.45,870.40,974.85,79.12,1
22,53,2,2,750,24,2,42.34,7.02,0,0,3,9.63,3.47,28.89,32.36,2.64,13
22,53,2,2,750,29,3,43.8,18.98,0,0,5,9.63,5.78,48.15,53.93,4.40,13
22,53,2,2,750,11,14,33.9,28.25,22.6,1,2,157.16,37.72,314.32,352.04,28.58,1
25,31,2,2,900,5,42,42.4,28.2,26.5,1,4,507.74,243.72,2030.96,2274.68,184.64,1
25,31,2,2,900,22,2,45.795,33.37,33.37,0,5,6.04,3.62,30.20,33.82,2.75,12
25,31,2,2,900,16,2,29.15,29.15,29.15,0,3,6.04,2.17,18.12,20.29,1.65,12
23,46,2,3,2000,16,2,37.519999999999996,37.519999999999996,18.48,0,4,6.04,2.90,24.16,27.06,2.20,12
23,46,2,3,2000,29,2,26.25,13.65,0,0,4,9.63,4.62,38.52,43.14,3.52,13
24,42,2,2,750,23,3,14.04,6.76,0,0,4,9.63,4.62,38.52,43.14,3.52,13
24,42,2,2,750,19,3,22.4,33.6,22.4,0,3,6.04,2.17,18.12,20.29,1.65,12
24,49,2,6,900,35,3,30.5,15.6,24.4,0,5,12.09,7.25,60.45,67.70,5.50,14
24,49,2,6,900,10,14,20.8,51.8,44.4,1,5,169.25,101.55,846.25,947.80,76.95,1
24,49,2,6,900,20,3,28.75,21.25,28.75,0,5,6.04,3.62,30.20,33.82,2.75,12
24,49,2,6,900,29,2,40.92,17.16,0,0,5,9.63,5.78,48.15,53.93,4.40,13
22,36,2,4,1000,24,2,16.2,7.8,0,0,3,9.63,3.47,28.89,32.36,2.64,13
22,36,2,4,1000,32,2,15.12,7.02,0,0,1,9.63,1.16,9.63,10.79,0.88,13
22,36,2,4,1000,24,3,19.880000000000003,9.23,0,0,3,9.63,3.47,28.89,32.36,2.64,13
22,36,2,4,1000,22,2,15.25,15.25,34.75,0,5,6.04,3.62,30.20,33.82,2.75,12
22,36,2,4,1000,36,2,11,9,9,0,2,12.09,2.90,24.18,27.08,2.20,14
21,56,1,1,750,31,3,18.560000000000002,17.68,0,0,3,9.63,3.47,28.89,32.36,2.64,13
21,56,1,1,750,35,3,21.4,21.4,18.6,0,3,12.09,4.35,36.27,40.62,3.30,14
21,56,1,1,750,6,10,29.75,25.5,28.75,1,5,120.89,72.53,604.45,676.98,54.95,1
21,56,1,1,750,34,2,12.15,9.72,14.28,0,1,12.09,1.45,12.09,13.54,1.10,14
21,56,1,1,750,38,3,30.5,15.6,15.6,0,4,12.09,5.80,48.36,54.16,4.40,14
21,53,2,2,750,11,5,43.5,43.5,16.5,1,5,60.45,36.27,302.25,338.52,27.50,1
21,53,2,2,750,18,2,45.085,25.915,25.915,0,4,6.04,2.90,24.16,27.06,2.20,12
21,53,2,2,750,6,13,33,33,27,1,1,145.07,17.41,145.07,162.48,13.19,1
21,53,2,2,750,17,3,26.04,33.015,37.985,0,1,6.04,0.72,6.04,6.76,0.55,12
21,53,2,2,750,26,3,15.96,18.59,0,0,4,9.63,4.62,38.52,43.14,3.52,13
22,59,2,5,900,19,3,18.46,18.46,18.46,0,3,6.04,2.17,18.12,20.29,1.65,12
22,59,2,5,900,6,26,21.7,15.5,12.4,1,5,302.23,181.34,1511.15,1692.49,137.40,1
22,59,2,5,900,4,4,36.4,31.2,26,1,4,48.36,23.21,193.44,216.65,17.60,1
22,59,2,5,900,16,2,46.505,24.494999999999997,46.505,0,1,6.04,0.72,6.04,6.76,0.55,12
24,27,2,2,900,5,27,52.5,37.5,30,1,3,314.31,113.15,942.93,1056.08,85.71,1
22,58,2,3,1500,22,3,26.04,26.04,26.04,0,4,6.04,2.90,24.16,27.06,2.20,12
22,58,2,3,1500,28,3,26.1,11.7,0,0,3,9.63,3.47,28.89,32.36,2.64,13
22,58,2,3,1500,21,3,35.84,35.84,35.84,0,3,6.04,2.17,18.12,20.29,1.65,12
22,58,2,3,1500,5,31,14.75,11.8,21.15,1,3,374.76,134.91,1124.28,1259.19,102.21,1
22,58,2,3,1500,2,21,15,15,15,1,3,253.87,91.39,761.61,853.00,69.24,1
21,59,2,3,1000,11,10,51.3,34.4,30.1,1,5,108.80,65.28,544.00,609.28,49.45,1
21,59,2,3,1000,6,9,44.1,22.2,31.5,1,4,96.71,46.42,386.84,433.26,35.16,1
21,59,2,3,1000,3,17,44,27,27.5,1,3,193.42,69.63,580.26,649.89,52.74,1
21,59,2,3,1000,21,2,38.64,38.64,17.36,0,3,6.04,2.17,18.12,20.29,1.65,12
23,41,2,5,1000,18,3,28,22,28,0,1,6.04,0.72,6.04,6.76,0.55,12
23,41,2,5,1000,15,3,30.240000000000002,32.66,32.66,0,3,6.04,2.17,18.12,20.29,1.65,12
23,41,2,5,1000,15,2,28.09,24.91,28.09,0,1,6.04,0.72,6.04,6.76,0.55,12
22,50,2,4,1000,21,2,17.36,48.99,48.99,0,2,6.04,1.45,12.08,13.53,1.10,12
22,50,2,4,1000,20,2,21.28,34.72,34.72,0,2,6.04,1.45,12.08,13.53,1.10,12
22,50,2,4,1000,2,21,30.9,24.25,20.6,1,2,241.78,58.03,483.56,541.59,43.96,1
22,50,2,4,1000,32,2,39.6,8.84,0,0,4,9.63,4.62,38.52,43.14,3.52,13
21,32,1,2,750,8,14,24.4,48.65,41.7,1,4,157.16,75.44,628.64,704.08,57.16,1
21,32,1,2,750,37,2,12.9,10.32,13.68,0,3,12.09,4.35,36.27,40.62,3.30,14
21,32,1,2,750,22,2,38.425,38.425,14.575,0,1,6.04,0.72,6.04,6.76,0.55,12
23,36,2,2,1000,19,3,15.25,15.25,34.75,0,1,6.04,0.72,6.04,6.76,0.55,12
23,36,2,2,1000,28,2,13.68,18.59,0,0,1,9.63,1.16,9.63,10.79,0.88,13
23,28,2,2,900,2,19,30.8,33.6,28,1,2,217.60,52.22,435.20,487.42,39.56,1
23,28,2,2,900,8,19,34.8,29,16.8,1,3,217.60,78.34,652.80,731.14,59.34,1
23,28,2,2,900,35,2,18.9,15.2,13.3,0,3,12.09,4.35,36.27,40.62,3.30,14
25,53,1,4,1000,29,2,39.36,15.99,0,0,2,9.63,2.31,19.26,21.57,1.76,13
25,53,1,4,1000,7,38,40.5,36,31.5,1,4,459.38,220.50,1837.52,2058.02,167.04,1
25,53,1,4,1000,8,19,26.1,23.2,49.7,1,2,229.69,55.13,459.38,514.51,41.76,1
25,53,1,4,1000,6,17,38.85,26.7,27.75,1,3,193.42,69.63,580.26,649.89,52.74,1
25,53,1,4,1000,34,3,29.92,24.48,24.48,0,1,12.09,1.45,12.09,13.54,1.10,14
21,37,2,1,1000,35,3,28.8,28.8,28.8,0,4,12.09,5.80,48.36,54.16,4.40,14
21,56,1,5,1000,9,17,64.35,57.2,50.05,1,5,193.42,116.05,967.10,1083.15,87.90,1
21,56,1,5,1000,21,2,35.75,14.25,35.75,0,5,6.04,3.62,30.20,33.82,2.75,12
21,56,1,5,1000,21,3,17.225,17.225,17.225,0,3,6.04,2.17,18.12,20.29,1.65,12
25,56,2,5,2000,25,2,17.02,16.38,0,0,3,9.63,3.47,28.89,32.36,2.64,13
25,56,2,5,2000,10,35,23.4,59.2,51.8,1,2,423.12,101.55,846.24,947.79,76.94,1
25,56,2,5,2000,16,2,37.519999999999996,37.519999999999996,18.48,0,4,6.04,2.90,24.16,27.06,2.20,12
25,56,2,5,2000,8,7,26.7,22.25,17.8,1,1,72.53,8.70,72.53,81.23,6.59,1
25,56,2,5,2000,5,33,45.85,17.25,26.2,1,3,398.94,143.62,1196.82,1340.44,108.81,1
23,28,2,6,750,26,3,26.91,15.21,0,0,4,9.63,4.62,38.52,43.14,3.52,13
23,28,2,6,750,32,2,34.29,16.509999999999998,0,0,5,9.63,5.78,48.15,53.93,4.40,13
23,28,2,6,750,17,3,31.595,41.83,52.17,0,5,6.04,3.62,30.20,33.82,2.75,12
23,28,2,6,750,8,26,38.7,38.7,38.7,1,5,314.31,188.59,1571.55,1760.14,142.85,1
23,28,2,6,750,4,42,31.6,36.3,30.25,1,1,495.65,59.48,495.65,555.13,45.06,1
25,54,2,5,750,20,2,14.31,38.69,38.69,0,3,6.04,2.17,18.12,20.29,1.65,12
25,54,2,5,750,18,3,31.75,31.75,31.75,0,1,6.04,0.72,6.04,6.76,0.55,12
25,54,2,5,750,6,27,21.3,21.3,21.3,1,1,314.31,37.72,314.31,352.03,28.57,1
25,54,2,5,750,24,3,20.16,17.81,0,0,4,9.63,4.62,38.52,43.14,3.52,13
22,43,2,1,900,20,2,31.95,31.95,39.05,0,3,6.04,2.17,18.12,20.29,1.65,12
22,43,2,1,900,29,2,26.25,13.65,0,0,4,9.63,4.62,38.52,43.14,3.52,13
22,43,2,1,900,11,16,35.6,26.7,22.25,1,2,193.42,46.42,386.84,433.26,35.16,1
22,43,2,1,900,31,2,20.59,16.77,0,0,1,9.63,1.16,9.63,10.79,0.88,13
21,33,1,4,1500,3,8,39,39,21,1,1,96.71,11.61,96.71,108.32,8.79,1
21,33,1,4,1500,19,3,17,17,17,0,3,6.04,2.17,18.12,20.29,1.65,12
25,25,2,1,750,21,3,43.31,27.69,43.31,0,4,6.04,2.90,24.16,27.06,2.20,12
25,25,2,1,750,24,3,25.11,15.47,0,0,2,9.63,2.31,19.26,21.57,1.76,13
25,25,2,1,750,22,2,16.240000000000002,39.76,39.76,0,2,6.04,1.45,12.08,13.53,1.10,12
25,25,2,1,750,22,2,15.25,15.25,34.75,0,2,6.04,1.45,12.08,13.53,1.10,12
25,25,2,1,750,3,15,40.25,34.5,28.75,1,3,169.25,60.93,507.75,568.68,46.17,1
24,44,2,5,750,8,33,43.65,41.2,36.05,1,2,386.85,92.84,773.70,866.54,70.34,1
24,44,2,5,750,32,3,25.759999999999998,11.44,0,0,4,9.63,4.62,38.52,43.14,3.52,13
24,44,2,5,750,32,3,14.79,19.37,0,0,3,9.63,3.47,28.89,32.36,2.64,13
23,33,2,4,2000,3,18,38.15,27.3,27.25,1,4,205.51,98.64,822.04,920.68,74.72,1
23,33,2,4,2000,3,8,39,39,21,1,3,96.71,34.82,290.13,324.95,26.37,1
23,33,2,4,2000,22,2,22.96,33.04,33.04,0,4,6.04,2.90,24.16,27.06,2.20,12
23,33,2,4,2000,26,3,34.32,18.59,0,0,1,9.63,1.16,9.63,10.79,0.88,13
23,33,2,4,2000,15,2,16.240000000000002,39.76,39.76,0,5,6.04,3.62,30.20,33.82,2.75,12
24,27,2,2,900,33,39,8.55,6.84,17.16,1,5,459.38,275.63,2296.90,2572.53,208.80,14
22,37,2,3,1500,28,2,19.2,8.32,0,0,1,9.63,1.16,9.63,10.79,0.88,13
22,37,2,3,1500,16,3,30.175,40.825,40.825,0,3,6.04,2.17,18.12,20.29,1.65,12
22,37,2,3,1500,36,2,24.2,15.8,24.2,0,4,12.09,5.80,48.36,54.16,4.40,14
22,37,2,3,1500,2,8,57.2,50.05,17.1,1,1,84.62,10.15,84.62,94.77,7.69,1
22,37,2,3,1500,10,8,24.15,39.3,17.25,1,1,96.71,11.61,96.71,108.32,8.79,1
22,37,2,3,1500,8,14,34.75,12.2,20.85,1,4,157.16,75.44,628.64,704.08,57.16,1
22,37,2,3,1500,8,36,32.9,28.2,26.5,1,2,423.12,101.55,846.24,947.79,76.94,1
22,37,2,3,1500,5,33,21.2,15.9,36.75,1,4,386.85,185.69,1547.40,1733.09,140.68,1
22,37,2,3,1500,17,3,14,14,42,0,3,6.04,2.17,18.12,20.29,1.65,12
22,37,2,3,1500,20,2,14.75,14.75,35.25,0,5,6.04,3.62,30.20,33.82,2.75,12
21,24,2,6,900,22,3,20.405,32.595,20.405,0,1,6.04,0.72,6.04,6.76,0.55,12
21,24,2,6,900,21,3,28.09,24.91,24.91,0,4,6.04,2.90,24.16,27.06,2.20,12
21,24,2,6,900,25,2,18.96,15.73,0,0,2,9.63,2.31,19.26,21.57,1.76,13
21,24,2,6,900,23,3,24.15,12.35,0,0,1,9.63,1.16,9.63,10.79,0.88,13
21,24,2,6,900,27,2,42,18.2,0,0,4,9.63,4.62,38.52,43.14,3.52,13
22,30,2,4,2000,29,2,19.53,8.190000000000001,0,0,4,9.63,4.62,38.52,43.14,3.52,13
24,62,2,3,1000,3,28,55.2,21.7,18.6,1,3,326.40,117.50,979.20,1096.70,89.01,1
24,62,2,3,1000,11,30,38.1,31.75,25.4,1,4,362.67,174.08,1450.68,1624.76,131.88,1
24,62,2,3,1000,3,29,52.8,20.4,33,1,1,338.49,40.62,338.49,379.11,30.77,1
24,62,2,3,1000,20,3,23.240000000000002,32.76,23.240000000000002,0,2,6.04,1.45,12.08,13.53,1.10,12
25,58,2,4,900,32,2,35.28,9.620000000000001,0,0,5,9.63,5.78,48.15,53.93,4.40,13
25,58,2,4,900,25,3,33.84,18.33,0,0,5,9.63,5.78,48.15,53.93,4.40,13
25,58,2,4,900,27,3,33.9,14.69,0,0,4,9.63,4.62,38.52,43.14,3.52,13
25,58,2,4,900,19,3,13.78,39.22,13.78,0,1,6.04,0.72,6.04,6.76,0.55,12
23,41,2,5,1000,5,14,18.9,18.9,18.9,1,3,169.25,60.93,507.75,568.68,46.17,1
23,41,2,5,1000,20,3,33.6,22.4,33.6,0,2,6.04,1.45,12.08,13.53,1.10,12
21,33,1,4,1500,38,2,11,9,9,0,5,12.09,7.25,60.45,67.70,5.50,14
21,33,1,4,1500,8,32,41.2,33.95,30.9,1,1,386.85,46.42,386.85,433.27,35.17,1
21,33,1,4,1500,10,16,26.6,22.8,19,1,1,181.34,21.76,181.34,203.10,16.49,1
21,33,1,4,1500,20,3,51.83,51.83,51.83,0,4,6.04,2.90,24.16,27.06,2.20,12
24,44,2,5,750,37,2,12.9,13.68,10.32,0,1,12.09,1.45,12.09,13.54,1.10,14
24,44,2,5,750,20,2,33.37,37.63,33.37,0,1,6.04,0.72,6.04,6.76,0.55,12
24,44,2,5,750,20,2,23.785,62.51,62.51,0,2,6.04,1.45,12.08,13.53,1.10,12
24,44,2,5,750,22,3,37.63,37.63,15.37,0,3,6.04,2.17,18.12,20.29,1.65,12
23,29,2,3,900,22,3,13.515,39.485,39.485,0,5,6.04,3.62,30.20,33.82,2.75,12
23,29,2,3,900,22,2,27.335,27.335,43.665,0,4,6.04,2.90,24.16,27.06,2.20,12
23,29,2,3,900,36,2,13.4,26.6,13.4,0,3,12.09,4.35,36.27,40.62,3.30,14
23,29,2,3,900,19,3,13.78,39.22,13.78,0,3,6.04,2.17,18.12,20.29,1.65,12
25,54,2,6,1000,36,2,13.5,20,10.5,0,3,12.09,4.35,36.27,40.62,3.30,14
25,52,2,3,750,17,3,25.97,27.03,25.97,0,4,6.04,2.90,24.16,27.06,2.20,12
25,52,2,3,750,22,3,35.5,35.5,14.5,0,2,6.04,1.45,12.08,13.53,1.10,12
25,52,2,3,750,5,28,33.75,13,9.75,1,4,338.49,162.48,1353.96,1516.44,123.08,1
25,52,2,3,750,9,17,32.9,28.2,26.5,1,5,205.51,123.31,1027.55,1150.86,93.40,1
21,53,2,6,1500,25,3,30.08,13.78,0,0,2,9.63,2.31,19.26,21.57,1.76,13
21,53,2,6,1500,8,8,33.3,26.7,33.3,1,2,96.71,23.21,193.42,216.63,17.58,1
21,53,2,6,1500,16,3,37.63,49.82,49.82,0,1,6.04,0.72,6.04,6.76,0.55,12
21,53,2,6,1500,7,39,31.85,27.3,27.25,1,3,471.47,169.73,1414.41,1584.14,128.58,1
21,53,2,6,1500,3,34,51.2,21.6,18,1,5,398.94,239.36,1994.70,2234.06,181.35,1
21,45,2,4,900,26,3,20.54,15.73,0,0,2,9.63,2.31,19.26,21.57,1.76,13
21,45,2,4,900,17,2,36.565,48.41,48.41,0,5,6.04,3.62,30.20,33.82,2.75,12
21,45,2,4,900,18,2,45.085,25.915,25.915,0,2,6.04,1.45,12.08,13.53,1.10,12
21,45,2,4,900,20,3,23.075,63.45,30.55,0,3,6.04,2.17,18.12,20.29,1.65,12
21,28,2,6,900,24,3,16.240000000000002,18.46,0,0,2,9.63,2.31,19.26,21.57,1.76,13
25,26,2,5,1000,31,2,32.64,13.26,0,0,3,9.63,3.47,28.89,32.36,2.64,13
25,26,2,5,1000,16,3,28.25,21.75,28.25,0,5,6.04,3.62,30.20,33.82,2.75,12
25,26,2,5,1000,37,2,20.25,16.2,7.8,0,2,12.09,2.90,24.18,27.08,2.20,14
25,26,2,5,1000,22,3,14.56,18.46,52.54,0,1,6.04,0.72,6.04,6.76,0.55,12
24,44,2,5,750,20,3,41.72,14.28,41.72,0,5,6.04,3.62,30.20,33.82,2.75,12
24,44,2,5,750,32,2,35.28,9.620000000000001,0,0,5,9.63,5.78,48.15,53.93,4.40,13
25,63,2,4,900,21,2,47.925,30.55,63.45,0,4,6.04,2.90,24.16,27.06,2.20,12
25,63,2,4,900,24,2,21.84,14.17,0,0,1,9.63,1.16,9.63,10.79,0.88,13
25,63,2,4,900,17,3,14,14,42,0,5,6.04,3.62,30.20,33.82,2.75,12
21,33,2,4,1000,5,7,15.3,15.3,15.3,1,5,84.62,50.77,423.10,473.87,38.45,1
21,33,2,4,1000,28,3,26.04,13.91,0,0,5,9.63,5.78,48.15,53.93,4.40,13
21,33,2,4,1000,7,40,27.6,45.85,20.7,1,1,471.47,56.58,471.47,528.05,42.86,1
24,55,2,2,1500,32,3,38.08,10.53,0,0,2,9.63,2.31,19.26,21.57,1.76,13
23,28,2,4,900,27,3,28.56,10.53,0,0,3,9.63,3.47,28.89,32.36,2.64,13
23,28,2,4,900,20,2,35,21,35,0,1,6.04,0.72,6.04,6.76,0.55,12
23,28,2,4,900,22,2,38.08,17.92,38.08,0,5,6.04,3.62,30.20,33.82,2.75,12
21,63,2,6,1000,17,3,14,14,42,0,3,6.04,2.17,18.12,20.29,1.65,12
21,63,2,6,1000,29,2,34.56,16.64,0,0,4,9.63,4.62,38.52,43.14,3.52,13
25,44,2,1,1000,8,37,22.4,34,27.2,1,3,435.20,156.67,1305.60,1462.27,118.68,1
25,44,2,1,1000,19,3,13.78,39.22,13.78,0,1,6.04,0.72,6.04,6.76,0.55,12
25,44,2,1,1000,18,3,20.59,27.26,66.74,0,4,6.04,2.90,24.16,27.06,2.20,12
25,29,2,3,900,20,3,29.12,26.88,29.12,0,5,6.04,3.62,30.20,33.82,2.75,12
25,29,2,3,900,6,39,37.1,28.2,23.5,1,1,471.47,56.58,471.47,528.05,42.86,1
25,44,2,1,1000,24,3,25.22,12.61,0,0,2,9.63,2.31,19.26,21.57,1.76,13
25,44,2,1,1000,20,3,21.5,21.5,28.5,0,4,6.04,2.90,24.16,27.06,2.20,12
21,57,1,6,1000,18,2,31.27,21.73,21.73,0,5,6.04,3.62,30.20,33.82,2.75,12
21,57,1,6,1000,10,37,24.6,20.5,23.6,1,5,435.20,261.12,2176.00,2437.12,197.80,1
23,25,2,6,1500,15,2,41.16,41.16,41.16,0,2,6.04,1.45,12.08,13.53,1.10,12
23,25,2,6,1500,23,2,20.44,16.509999999999998,0,0,3,9.63,3.47,28.89,32.36,2.64,13
21,58,2,6,1500,38,3,15.6,11.7,11.7,0,1,12.09,1.45,12.09,13.54,1.10,14
21,58,2,6,1500,34,3,16.94,22.14,22.14,0,3,12.09,4.35,36.27,40.62,3.30,14
21,58,2,6,1500,21,3,33.75,33.75,16.25,0,1,6.04,0.72,6.04,6.76,0.55,12
21,58,2,6,1500,15,3,37.1,15.9,37.1,0,2,6.04,1.45,12.08,13.53,1.10,12
21,58,2,6,1500,30,3,25.2,14.3,0,0,1,9.63,1.16,9.63,10.79,0.88,13
23,40,2,6,1500,9,23,36,36,36,1,5,265.96,159.58,1329.80,1489.38,120.90,1
23,40,2,6,1500,31,3,25.6,10.4,0,0,1,9.63,1.16,9.63,10.79,0.88,13
23,40,2,6,1500,8,29,39.9,34.2,28.5,1,4,338.49,162.48,1353.96,1516.44,123.08,1
23,40,2,6,1500,19,3,14.045,14.045,38.955,0,2,6.04,1.45,12.08,13.53,1.10,12
23,40,2,6,1500,18,3,35.28,26.27,44.730000000000004,0,5,6.04,3.62,30.20,33.82,2.75,12
21,41,2,2,900,19,3,21.84,43.31,43.31,0,2,6.04,1.45,12.08,13.53,1.10,12
21,41,2,2,900,18,3,32.76,29.465,29.465,0,3,6.04,2.17,18.12,20.29,1.65,12
21,41,2,2,900,18,2,21.56,21.56,21.56,0,5,6.04,3.62,30.20,33.82,2.75,12
21,53,2,4,1500,4,11,39,21,21,1,3,120.89,43.52,362.67,406.19,32.97,1
21,53,2,4,1500,26,3,25.65,12.35,0,0,4,9.63,4.62,38.52,43.14,3.52,13
24,27,1,3,2000,19,3,20,20,30,0,5,6.04,3.62,30.20,33.82,2.75,12
24,27,1,3,2000,29,2,40.5,19.5,0,0,1,9.63,1.16,9.63,10.79,0.88,13
24,27,1,3,2000,4,19,56.7,50.4,25.9,1,4,217.60,104.45,870.40,974.85,79.12,1
24,27,1,3,2000,23,2,15.66,18.98,0,0,2,9.63,2.31,19.26,21.57,1.76,13
23,61,1,3,750,19,3,33.92,33.92,33.92,0,5,6.04,3.62,30.20,33.82,2.75,12
23,61,1,3,750,11,27,39.6,30.3,24.75,1,2,314.31,75.43,628.62,704.05,57.14,1
23,61,1,3,750,32,3,25.759999999999998,11.44,0,0,4,9.63,4.62,38.52,43.14,3.52,13
23,61,1,3,750,18,2,29.68,29.68,23.32,0,2,6.04,1.45,12.08,13.53,1.10,12
23,61,1,3,750,33,29,25.08,15.48,20.52,1,5,338.49,203.09,1692.45,1895.54,153.85,14
23,45,1,6,900,8,39,20.3,17.4,35.5,1,3,471.47,169.73,1414.41,1584.14,128.58,1
23,45,1,6,900,24,3,34.269999999999996,19.37,0,0,2,9.63,2.31,19.26,21.57,1.76,13
25,42,2,1,1500,5,32,28.7,29.5,16.4,1,4,374.76,179.88,1499.04,1678.92,136.28,1
25,42,2,1,1500,28,2,15.08,19.240000000000002,0,0,2,9.63,2.31,19.26,21.57,1.76,13
21,26,2,5,2000,10,32,22.4,50.4,16.8,1,2,386.85,92.84,773.70,866.54,70.34,1
21,26,2,5,2000,4,4,59.4,52.8,46.2,1,4,36.27,17.41,145.08,162.49,13.20,1
21,26,2,5,2000,18,2,28.4,56.4,56.4,0,2,6.04,1.45,12.08,13.53,1.10,12
21,26,2,5,2000,27,3,26.97,13.91,0,0,2,9.63,2.31,19.26,21.57,1.76,13
21,26,2,5,2000,6,24,52.2,46.4,40.6,1,3,278.05,100.10,834.15,934.25,75.84,1
24,31,2,3,750,37,2,15.4,18.45,18.45,0,4,12.09,5.80,48.36,54.16,4.40,14
24,25,2,1,2000,29,3,33.93,15.21,0,0,1,9.63,1.16,9.63,10.79,0.88,13
23,56,2,6,1000,38,3,14.7,12.24,12.24,0,1,12.09,1.45,12.09,13.54,1.10,14
